measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,196,South Africa,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,2342336.6639225227,2600417.3224705723,2110925.724705735
5,Prevalence,196,South Africa,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4296.056942654394,4769.400173794988,3871.6283849065844
5,Prevalence,196,South Africa,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2110020.5590008604,2487950.8473978457,1789249.6148913712
5,Prevalence,196,South Africa,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3869.96822927201,4563.126503364137,3281.6453537995894
5,Prevalence,150,Oman,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,185429.25091439794,219197.51905037367,156689.543821116
5,Prevalence,150,Oman,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4112.1069046749435,4860.957088106704,3474.7708458069856
5,Prevalence,150,Oman,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,212890.17510564055,274661.1813237272,164098.23551246402
5,Prevalence,150,Oman,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4721.084481938056,6090.927588813219,3639.067104937451
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,12536.91517489921,14708.539664275711,10687.444243797763
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,687.8496459399727,806.9978666380689,586.3766833022855
5,Prevalence,99,Uruguay,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,183250.0231717149,230837.68476691665,147914.08589810817
5,Prevalence,99,Uruguay,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5355.993140855126,6746.8753065528645,4323.201797163022
5,Prevalence,45,Bulgaria,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,251976.80498525754,291531.2371571438,219315.5702065849
5,Prevalence,45,Bulgaria,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3577.0954804131466,4138.615341579101,3113.432345553023
5,Prevalence,24,Marshall Islands,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,837.1513244170552,1005.0701429984908,702.7556320832991
5,Prevalence,24,Marshall Islands,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1486.337863853003,1784.472849525811,1247.7222152502848
5,Prevalence,123,Peru,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,575662.4884831241,670471.4707102955,496855.04783228715
5,Prevalence,123,Peru,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1732.095668335405,2017.3639126979806,1494.974040098696
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1440.1892802666264,1663.2931887216648,1243.5809661355472
5,Prevalence,393,Saint Kitts and Nevis,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2460.5411330699985,2841.7107135022848,2124.638866158592
5,Prevalence,435,South Sudan,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,291585.74752324977,338586.30591940955,251420.68784132836
5,Prevalence,435,South Sudan,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3322.3078091796565,3857.828915823992,2864.669901391401
5,Prevalence,435,South Sudan,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,370871.75110732805,471656.49603175255,290932.10911273415
5,Prevalence,435,South Sudan,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4225.687041887271,5374.021444212256,3314.860298407675
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,4157.564024293405,5255.866441922823,3298.697773937195
5,Prevalence,105,Antigua and Barbuda,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4720.42136807724,5967.413638189041,3745.2804978916356
5,Prevalence,83,Iceland,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,10538.680167746,11991.067901466202,9185.744650078943
5,Prevalence,83,Iceland,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3116.609235732245,3546.124597497393,2716.5049283051826
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,178853.24248037123,210280.42048489724,152866.40581037014
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2820.40685665595,3315.9943400030306,2410.610247377742
5,Prevalence,162,Bhutan,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,22903.229591564093,26598.254616386814,19559.6391226389
5,Prevalence,162,Bhutan,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3010.7368955354327,3496.4652565809884,2571.2062543169764
5,Prevalence,118,Suriname,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,12970.292563637822,14722.957331311773,11175.059714524597
5,Prevalence,118,Suriname,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2274.523845431689,2581.8783470794365,1959.704429957761
5,Prevalence,91,Portugal,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,594561.6132715745,674261.6144980852,523369.74301484565
5,Prevalence,91,Portugal,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,5553.456691511553,6297.88837906935,4888.494542201273
5,Prevalence,91,Portugal,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,920018.0237403929,1144888.8550453947,744136.7055428947
5,Prevalence,91,Portugal,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,8593.357082268585,10693.745662629413,6950.551254153971
5,Prevalence,46,Croatia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,137900.45392905994,154169.44943903302,121675.0930194784
5,Prevalence,46,Croatia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3220.7487962232135,3600.7210603570356,2841.7956446643007
5,Prevalence,98,Chile,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1037139.3059369407,1298092.1242626302,826025.9678687626
5,Prevalence,98,Chile,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5790.735181659524,7247.731997016605,4612.010754698785
5,Prevalence,15,Myanmar,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,702815.11883258,817408.3258302752,598663.3385645389
5,Prevalence,15,Myanmar,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1306.5853883319558,1519.6226521204633,1112.9595106003753
5,Prevalence,108,Belize,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,9688.739104145561,11131.505620064418,8366.678409975544
5,Prevalence,108,Belize,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2466.588478807802,2833.892338218408,2130.0142722498895
5,Prevalence,60,Lithuania,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,148143.07678038237,167973.92731953543,131368.0304360731
5,Prevalence,60,Lithuania,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,5193.560104979936,5888.784724626852,4605.465046159535
5,Prevalence,60,Lithuania,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,136632.63730038397,172507.83861742573,109276.21614678184
5,Prevalence,60,Lithuania,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4790.030216352552,6047.733366358851,3830.976168021948
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,29346.518608526087,34211.56502303244,25312.29882306885
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2287.575642853511,2666.8084175357926,1973.1062149041088
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,43938.15246654551,55641.531902369126,34561.891322621836
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3425.000720366592,4337.284936889792,2694.116525890385
5,Prevalence,163,India,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,48602578.25148582,53644678.79137615,43961877.29227855
5,Prevalence,163,India,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3576.918652029478,3947.993276367752,3235.3851281577877
5,Prevalence,66,Brunei Darussalam,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,7017.58287659631,8253.450977386974,5985.418383808507
5,Prevalence,66,Brunei Darussalam,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,1639.289713726551,1927.985394386832,1398.1786836675094
5,Prevalence,66,Brunei Darussalam,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,12995.276565849588,16609.939303981293,10145.732186313253
5,Prevalence,66,Brunei Darussalam,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3035.6639281702915,3880.0400544532417,2370.017526506864
5,Prevalence,145,Kuwait,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,187096.86180149665,219349.08136876355,160293.9323873841
5,Prevalence,145,Kuwait,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4541.523904075665,5324.403021950147,3890.918952921583
5,Prevalence,97,Argentina,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1130769.4220952892,1250010.2811040934,1025731.8915157556
5,Prevalence,97,Argentina,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2549.4315630996202,2818.2718798149936,2312.614055889969
5,Prevalence,97,Argentina,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2275791.0001596594,2522888.168276688,2048301.8337290771
5,Prevalence,97,Argentina,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,5130.996022225441,5688.101040490605,4618.099184170976
5,Prevalence,184,Mozambique,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,927944.5764188287,1079744.9021889511,797959.3145593832
5,Prevalence,184,Mozambique,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3322.137949533498,3865.598880076029,2856.7772132599493
5,Prevalence,184,Mozambique,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,930450.5838337447,1191809.677193281,714719.1594389122
5,Prevalence,184,Mozambique,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3331.1097163248246,4266.80241238676,2558.7688135363464
5,Prevalence,145,Kuwait,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,200835.28460108087,258717.6516381158,155569.17688983702
5,Prevalence,145,Kuwait,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4875.005582751854,6280.0219523052665,3776.2318874817106
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,56512.453951846284,65742.75468011138,48620.94968739192
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,721.3789618866005,839.2033402604485,620.6442608441271
5,Prevalence,59,Latvia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,95282.86418118718,107606.30263283716,84910.83907055753
5,Prevalence,59,Latvia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4883.757858563861,5515.400178512685,4352.135939149934
5,Prevalence,106,Bahamas,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,12079.153723799005,13912.460502854938,10470.374149833835
5,Prevalence,106,Bahamas,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3237.3247007918308,3728.6678408558073,2806.156924305516
5,Prevalence,154,Tunisia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,611002.1934538494,699939.5242627128,531010.5565520091
5,Prevalence,154,Tunisia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,5348.285578841073,6126.78072809227,4648.094773221129
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,393883.79987634614,454106.2159991854,342995.2757657097
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3702.8372680363836,4268.978365641439,3224.4425646964955
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,478832.2295815691,597997.4272733026,378945.71536656434
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4501.4235807316945,5621.676140507946,3562.4067754564358
5,Prevalence,35,Georgia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,100396.25929457274,126547.50498807125,80079.5795760874
5,Prevalence,35,Georgia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2692.1499671106276,3393.4019433130893,2147.3532882280483
5,Prevalence,85,Israel,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,140388.08776028498,160769.6238372214,123375.19486425175
5,Prevalence,85,Israel,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1564.8201613649405,1792.0006798946579,1375.1878483134733
5,Prevalence,47,Czechia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,372972.9732539631,416757.2130517021,328852.9733599354
5,Prevalence,47,Czechia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3512.4311854669522,3924.764357910588,3096.9360299371147
5,Prevalence,48,Hungary,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,314934.4588610392,352519.4506982212,275067.5457457207
5,Prevalence,48,Hungary,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3228.2378703977056,3613.5030917589424,2819.5817990355263
5,Prevalence,101,Canada,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1700811.5455584025,2142531.7806965876,1368004.0526728963
5,Prevalence,101,Canada,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4727.674408745922,5955.505591419604,3802.583400713562
5,Prevalence,184,Mozambique,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,398832.26815410267,471253.1731350854,332887.2117193203
5,Prevalence,184,Mozambique,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1427.8609382541786,1687.1352989119973,1191.7707879010204
5,Prevalence,108,Belize,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,12159.06143870784,14010.218216219846,10622.268438236213
5,Prevalence,108,Belize,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3095.490603622553,3566.763689913461,2704.2491976429164
5,Prevalence,108,Belize,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,16306.946736031268,20514.649990135273,12857.07634554835
5,Prevalence,108,Belize,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4151.471776798802,5222.681586171652,3273.193347884933
5,Prevalence,14,Maldives,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,6749.639020823253,8122.101594784285,5595.119031313039
5,Prevalence,14,Maldives,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1447.512083015491,1741.8472545952038,1199.916377564695
5,Prevalence,204,Chad,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,81495.52141948837,96071.26079878461,69202.89306538455
5,Prevalence,204,Chad,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,535.2399191547146,630.969321594357,454.5053549498637
5,Prevalence,77,Cyprus,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,30448.235314266003,36361.76262758267,25544.983442362485
5,Prevalence,77,Cyprus,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2388.543875054141,2852.436750894141,2003.9031198312723
5,Prevalence,203,Cabo Verde,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,5770.344332586663,6580.96094017407,5016.666433581029
5,Prevalence,203,Cabo Verde,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1043.7099526204538,1190.3300800053214,907.3886035078896
5,Prevalence,107,Barbados,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,10943.438604001461,12507.270543387254,9576.885757911794
5,Prevalence,107,Barbados,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3706.226123085519,4235.850768098636,3243.4142007979053
5,Prevalence,57,Belarus,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,465935.8542054089,534276.8983478999,406965.9672678251
5,Prevalence,57,Belarus,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4881.818666017209,5597.858399681572,4263.964744309977
5,Prevalence,385,Puerto Rico,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,124219.81020296249,141980.23170970127,108924.69129772186
5,Prevalence,385,Puerto Rico,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3436.196150925794,3927.48889980829,3013.09915356066
5,Prevalence,385,Puerto Rico,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,176304.1715419032,219583.40570833426,141968.70479873868
5,Prevalence,385,Puerto Rico,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4876.965394284595,6074.165241995842,3927.170039821168
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,960734.0221023019,1097023.8816145945,842251.8209656726
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1161.6714614286263,1326.466333511014,1018.4087179624513
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,21553.67196620537,24538.71933005251,18855.234231900504
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3646.056875352628,4151.012712171195,3189.584425122359
5,Prevalence,125,Colombia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,2295760.1291107186,2901872.734648904,1821886.0819259593
5,Prevalence,125,Colombia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4870.702081040319,6156.635176447444,3865.3273127852985
5,Prevalence,47,Czechia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,374291.2327634692,464950.28572468454,299396.39914788125
5,Prevalence,47,Czechia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3524.845746691942,4378.617219964473,2819.5320427881848
5,Prevalence,80,France,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,2008539.764664224,2249762.035131521,1808263.9661458055
5,Prevalence,80,France,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3051.4725253998995,3417.9492782107136,2747.2036692721517
5,Prevalence,198,Zimbabwe,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,371659.04879846773,433932.73472170497,319188.88676632266
5,Prevalence,198,Zimbabwe,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2556.172440749136,2984.4743487894884,2195.2965719069402
5,Prevalence,198,Zimbabwe,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,422439.86839159037,532585.0390171147,326091.7204982957
5,Prevalence,198,Zimbabwe,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2905.429460004384,3662.978752951229,2242.7724329300654
5,Prevalence,16,Philippines,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,2739004.369946256,3061065.7767638587,2423355.061349421
5,Prevalence,16,Philippines,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2521.2579586789157,2817.7160052712766,2230.7022588839263
5,Prevalence,351,Guam,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,5593.795236509554,6451.64450536982,4901.045095973984
5,Prevalence,351,Guam,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3307.6773115443043,3814.9337346636657,2898.045956527377
5,Prevalence,351,Guam,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,6839.108844660825,8513.42557694152,5435.054115421715
5,Prevalence,351,Guam,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4044.045983131499,5034.089278166293,3213.811808351701
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,193138.05285998696,223768.18299150764,167886.8364529054
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3045.6696284232557,3528.688151571842,2647.473303292319
5,Prevalence,129,Honduras,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,252917.35262682743,293529.9864295671,218355.48811824428
5,Prevalence,129,Honduras,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2691.5576737278852,3123.7591222514675,2323.7487801496077
5,Prevalence,129,Honduras,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,371871.11722914095,468329.6507399902,292909.7112573914
5,Prevalence,129,Honduras,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3957.468907610603,4983.984895427114,3117.1581263840317
5,Prevalence,55,Slovenia,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,78974.44268469361,97938.34103777513,63689.54658807463
5,Prevalence,55,Slovenia,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3808.8018542751456,4723.398130691812,3071.637543693836
5,Prevalence,182,Malawi,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,509041.6950538719,593610.9169753488,435551.49951544334
5,Prevalence,182,Malawi,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2912.6525508433765,3396.5436787132876,2492.1537831062283
5,Prevalence,182,Malawi,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,586041.1813866637,750867.1182914204,452175.3732659779
5,Prevalence,182,Malawi,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,3353.2309012221235,4296.33770413339,2587.272844579706
5,Prevalence,55,Slovenia,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,85091.98889265166,96624.98444781886,75136.93252681498
5,Prevalence,55,Slovenia,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4103.84061046507,4660.0571960160005,3623.7253243465507
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,1152800.7642417115,1452959.4054414215,909647.3913393922
5,Prevalence,133,Venezuela (Bolivarian Republic of),3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4099.97117680828,5167.494564683756,3235.1887691569636
5,Prevalence,58,Estonia,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,46910.24285672631,52087.78478830676,42374.07645210783
5,Prevalence,58,Estonia,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,3568.2423724919176,3962.0737274487597,3223.1974486557783
5,Prevalence,126,Costa Rica,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,115367.1283520208,132584.8117062397,99892.57371133733
5,Prevalence,126,Costa Rica,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,2480.376914257115,2850.554666957029,2147.676181930277
5,Prevalence,218,Togo,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,50952.56883484829,58851.95909208793,43912.77784591628
5,Prevalence,218,Togo,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,671.9791099622316,776.1588472294475,579.1360484397428
5,Prevalence,351,Guam,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,2569.192016133196,3049.041722764275,2183.6188805539978
5,Prevalence,351,Guam,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1519.1936389268335,1802.9344482463382,1291.1996815913287
5,Prevalence,101,Canada,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1461723.4585143214,1598670.6983347496,1334846.3960680922
5,Prevalence,101,Canada,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,4063.0912963451788,4443.75778625595,3710.416455472694
5,Prevalence,139,Algeria,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,1661264.3690269394,1931302.8595019958,1429709.7571962953
5,Prevalence,139,Algeria,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,4089.7305209999895,4754.5161366618,3519.685210369039
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,129612.96544822892,159577.52477429426,107041.29227051573
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1390.075821046268,1711.4403486105052,1147.9986722333256
5,Prevalence,114,Haiti,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,230565.27177289463,268419.4998177859,196002.23082382622
5,Prevalence,114,Haiti,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1935.8296610354548,2253.6543571895245,1645.6378236858397
5,Prevalence,23,Kiribati,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,1422.8433365397873,1739.0701992675129,1179.2058149286397
5,Prevalence,23,Kiribati,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,1229.5719214051167,1502.844221467063,1019.0288153015854
5,Prevalence,320,Cook Islands,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,617.6003905941884,730.9976111640746,525.6573380160847
5,Prevalence,320,Cook Islands,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3432.5683026086367,4062.820016921225,2921.556954929532
5,Prevalence,320,Cook Islands,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,758.3420004207464,938.7308992985209,609.4523241025239
5,Prevalence,320,Cook Islands,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4214.79771195853,5217.3832443844385,3387.282070292744
5,Prevalence,132,Panama,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,118568.15051207131,135504.67199514055,104336.31468095453
5,Prevalence,132,Panama,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2949.000251412241,3370.2415872677334,2595.0292460219844
5,Prevalence,201,Burkina Faso,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,587277.9190632612,748092.7218767742,447567.3200267654
5,Prevalence,201,Burkina Faso,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2760.132271211899,3515.9415950872985,2103.510047706439
5,Prevalence,90,Norway,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,373628.55717331334,427673.95072858705,322513.02472850186
5,Prevalence,90,Norway,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,7096.2775450496965,8122.754524221713,6125.447028679083
5,Prevalence,175,Burundi,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,363038.2601084231,421337.9883642862,310006.1998415401
5,Prevalence,175,Burundi,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3268.9020550017663,3793.849760085849,2791.3859641753675
5,Prevalence,165,Pakistan,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,6287002.840139718,7142633.483889261,5527458.865535556
5,Prevalence,165,Pakistan,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2926.832446516791,3325.1601702409553,2573.236622567969
5,Prevalence,165,Pakistan,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,6363478.241871355,7498425.076082512,5378606.960855253
5,Prevalence,165,Pakistan,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,2962.434575677526,3490.7943209972705,2503.9405532927003
5,Prevalence,112,Grenada,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,3602.522678421924,4126.384183353749,3159.9702032253817
5,Prevalence,112,Grenada,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,3470.3184419462427,3974.955443256385,3044.006617345525
5,Prevalence,112,Grenada,3,Both,22,All Ages,571,Anxiety disorders,1,Number,2017,4725.256478789189,5927.406643314106,3778.1706108466283
5,Prevalence,112,Grenada,3,Both,22,All Ages,571,Anxiety disorders,3,Rate,2017,4551.850512833205,5709.884551293998,3639.520502167608
5,Prevalence,349,Greenland,3,Both,22,All Ages,973,Substance use disorders,1,Number,2017,3054.080805762413,3481.248643993113,2670.804616769484
5,Prevalence,349,Greenland,3,Both,22,All Ages,973,Substance use disorders,3,Rate,2017,5440.739677999466,6201.724456870384,4757.946359253047
5,Prevalence,369,Nauru,3,Both,22,All Ages,567,Depressive disorders,1,Number,2017,274.1636695580856,328.9960709308335,226.22132341180412
5,Prevalence,369,Nauru,3,Both,22,All Ages,567,Depressive disorders,3,Rate,2017,2620.3809825137646,3144.4540007014252,2162.161218015784
